,chlor_a,Station,date,lat,lon,sst,Year,Month,Day
4796,0.5868202,C,20200830,22.125,115.125,29.41,2020,8,30
4797,2.2451007,D,20200830,22.375,114.625,29.39,2020,8,30
4798,1.8248003,E,20200830,22.375,114.875,29.32,2020,8,30
4799,2.1304421,F,20200830,22.375,115.125,29.39,2020,8,30
4800,1.4427681,A,20200831,22.125,114.625,29.599998,2020,8,31
4801,0.9293821,B,20200831,22.125,114.875,29.5,2020,8,31
4802,0.6869615,C,20200831,22.125,115.125,29.46,2020,8,31
4803,2.2527018,D,20200831,22.375,114.625,29.679998,2020,8,31
4804,1.9622978,E,20200831,22.375,114.875,29.66,2020,8,31
4805,2.4371011,F,20200831,22.375,115.125,29.59,2020,8,31
4806,1.5791118,A,20200901,22.125,114.625,29.74,2020,9,1
4807,1.0756503,B,20200901,22.125,114.875,29.789999,2020,9,1
4808,0.7646912,C,20200901,22.125,115.125,29.73,2020,9,1
4809,2.6752968,D,20200901,22.375,114.625,29.76,2020,9,1
4810,2.3315043,E,20200901,22.375,114.875,29.869999,2020,9,1
4811,2.5391247,F,20200901,22.375,115.125,29.88,2020,9,1
4812,1.5078022,A,20200902,22.125,114.625,29.67,2020,9,2
4813,1.0542182,B,20200902,22.125,114.875,29.72,2020,9,2
4814,0.7473103,C,20200902,22.125,115.125,29.67,2020,9,2
4815,2.5550787,D,20200902,22.375,114.625,29.58,2020,9,2
4816,2.2565765,E,20200902,22.375,114.875,29.72,2020,9,2
4817,2.417256,F,20200902,22.375,115.125,29.76,2020,9,2
4818,1.500648,A,20200903,22.125,114.625,29.599998,2020,9,3
4819,1.0602797,B,20200903,22.125,114.875,29.64,2020,9,3
4820,0.7510287,C,20200903,22.125,115.125,29.619999,2020,9,3
4821,2.5367389,D,20200903,22.375,114.625,29.519999,2020,9,3
4822,2.250961,E,20200903,22.375,114.875,29.609999,2020,9,3
4823,2.4180186,F,20200903,22.375,115.125,29.66,2020,9,3
4824,1.6936576,A,20200904,22.125,114.625,29.49,2020,9,4
4825,1.1319578,B,20200904,22.125,114.875,29.5,2020,9,4
4826,0.75453794,C,20200904,22.125,115.125,29.429998,2020,9,4
4827,2.9043226,D,20200904,22.375,114.625,29.38,2020,9,4
4828,2.476096,E,20200904,22.375,114.875,29.41,2020,9,4
4829,2.700281,F,20200904,22.375,115.125,29.429998,2020,9,4
4830,1.6970396,A,20200905,22.125,114.625,29.47,2020,9,5
4831,1.1383948,B,20200905,22.125,114.875,29.48,2020,9,5
4832,0.75649095,C,20200905,22.125,115.125,29.39,2020,9,5
4833,2.9203575,D,20200905,22.375,114.625,29.3,2020,9,5
4834,2.4891553,E,20200905,22.375,114.875,29.33,2020,9,5
4835,2.6884868,F,20200905,22.375,115.125,29.34,2020,9,5
4836,1.7140148,A,20200906,22.125,114.625,29.38,2020,9,6
4837,1.0954067,B,20200906,22.125,114.875,29.369999,2020,9,6
4838,0.7336524,C,20200906,22.125,115.125,29.3,2020,9,6
4839,2.816506,D,20200906,22.375,114.625,29.17,2020,9,6
4840,2.2887945,E,20200906,22.375,114.875,29.199999,2020,9,6
4841,2.4354792,F,20200906,22.375,115.125,29.21,2020,9,6
4842,1.7738245,A,20200907,22.125,114.625,29.33,2020,9,7
4843,1.159731,B,20200907,22.125,114.875,29.33,2020,9,7
4844,0.80393565,C,20200907,22.125,115.125,29.289999,2020,9,7
4845,2.573067,D,20200907,22.375,114.625,29.119999,2020,9,7
4846,2.0375562,E,20200907,22.375,114.875,29.16,2020,9,7
4847,2.13276,F,20200907,22.375,115.125,29.17,2020,9,7
4848,1.7539662,A,20200908,22.125,114.625,29.609999,2020,9,8
4849,1.2826875,B,20200908,22.125,114.875,29.609999,2020,9,8
4850,0.9559093,C,20200908,22.125,115.125,29.58,2020,9,8
4851,2.534415,D,20200908,22.375,114.625,29.4,2020,9,8
4852,2.1560237,E,20200908,22.375,114.875,29.42,2020,9,8
4853,2.187024,F,20200908,22.375,115.125,29.429998,2020,9,8
4854,1.7788393,A,20200909,22.125,114.625,30.06,2020,9,9
4855,1.2867262,B,20200909,22.125,114.875,30.019999,2020,9,9
4856,0.94169927,C,20200909,22.125,115.125,29.929998,2020,9,9
4857,2.7135935,D,20200909,22.375,114.625,29.91,2020,9,9
4858,2.2821393,E,20200909,22.375,114.875,29.88,2020,9,9
4859,2.3644469,F,20200909,22.375,115.125,29.83,2020,9,9
4860,1.6113887,A,20200910,22.125,114.625,29.789999,2020,9,10
4861,1.1824387,B,20200910,22.125,114.875,29.82,2020,9,10
4862,0.8776142,C,20200910,22.125,115.125,29.67,2020,9,10
4863,2.4214883,D,20200910,22.375,114.625,29.699999,2020,9,10
4864,2.0537612,E,20200910,22.375,114.875,29.72,2020,9,10
4865,2.1281497,F,20200910,22.375,115.125,29.74,2020,9,10
4866,1.4289358,A,20200911,22.125,114.625,29.48,2020,9,11
4867,1.0610702,B,20200911,22.125,114.875,29.49,2020,9,11
4868,0.80351233,C,20200911,22.125,115.125,29.5,2020,9,11
4869,2.2742598,D,20200911,22.375,114.625,29.39,2020,9,11
4870,1.9785242,E,20200911,22.375,114.875,29.42,2020,9,11
4871,2.0800836,F,20200911,22.375,115.125,29.46,2020,9,11
4872,1.1017158,A,20200915,22.125,114.625,29.099998,2020,9,15
4873,0.6679147,B,20200915,22.125,114.875,29.22,2020,9,15
4874,0.54921395,C,20200915,22.125,115.125,29.3,2020,9,15
4875,1.8290987,D,20200915,22.375,114.625,28.96,2020,9,15
4876,1.5169667,E,20200915,22.375,114.875,29.06,2020,9,15
4877,1.8362826,F,20200915,22.375,115.125,29.13,2020,9,15
4878,1.2382303,A,20200916,22.125,114.625,29.099998,2020,9,16
4879,0.7430171,B,20200916,22.125,114.875,29.23,2020,9,16
4880,0.6022716,C,20200916,22.125,115.125,29.359999,2020,9,16
4881,2.190555,D,20200916,22.375,114.625,28.949999,2020,9,16
4882,1.9289947,E,20200916,22.375,114.875,29.06,2020,9,16
4883,2.2790942,F,20200916,22.375,115.125,29.16,2020,9,16
4884,1.2746146,A,20200917,22.125,114.625,29.029999,2020,9,17
4885,0.7616393,B,20200917,22.125,114.875,29.17,2020,9,17
4886,0.61619925,C,20200917,22.125,115.125,29.32,2020,9,17
4887,2.2705102,D,20200917,22.375,114.625,28.9,2020,9,17
4888,1.9973758,E,20200917,22.375,114.875,29.019999,2020,9,17
4889,2.3539996,F,20200917,22.375,115.125,29.13,2020,9,17
4890,1.2734737,A,20200918,22.125,114.625,28.859999,2020,9,18
4891,0.76777405,B,20200918,22.125,114.875,28.96,2020,9,18
4892,0.64186734,C,20200918,22.125,115.125,29.119999,2020,9,18
4893,2.218202,D,20200918,22.375,114.625,28.73,2020,9,18
4894,1.9526696,E,20200918,22.375,114.875,28.84,2020,9,18
4895,2.3317008,F,20200918,22.375,115.125,28.97,2020,9,18
4896,1.0053234,A,20200919,22.125,114.625,29.07,2020,9,19
4897,0.7016909,B,20200919,22.125,114.875,29.119999,2020,9,19
4898,0.5805524,C,20200919,22.125,115.125,29.17,2020,9,19
4899,1.9492192,D,20200919,22.375,114.625,28.98,2020,9,19
4900,1.8932914,E,20200919,22.375,114.875,29.01,2020,9,19
4901,2.1992226,F,20200919,22.375,115.125,29.039999,2020,9,19
4902,0.9770366,A,20200920,22.125,114.625,29.17,2020,9,20
4903,0.6904619,B,20200920,22.125,114.875,29.16,2020,9,20
4904,0.5423954,C,20200920,22.125,115.125,29.199999,2020,9,20
4905,1.9332031,D,20200920,22.375,114.625,29.08,2020,9,20
4906,1.9189389,E,20200920,22.375,114.875,29.08,2020,9,20
4907,2.1085231,F,20200920,22.375,115.125,29.08,2020,9,20
4908,0.91031426,A,20200921,22.125,114.625,29.019999,2020,9,21
4909,0.6451023,B,20200921,22.125,114.875,29.07,2020,9,21
4910,0.50906086,C,20200921,22.125,115.125,29.179998,2020,9,21
4911,1.8075166,D,20200921,22.375,114.625,28.92,2020,9,21
4912,1.7840936,E,20200921,22.375,114.875,29.0,2020,9,21
4913,1.932493,F,20200921,22.375,115.125,29.09,2020,9,21
4914,0.9914869,A,20200922,22.125,114.625,29.0,2020,9,22
4915,0.7343696,B,20200922,22.125,114.875,29.06,2020,9,22
4916,0.5564828,C,20200922,22.125,115.125,29.15,2020,9,22
4917,1.8148686,D,20200922,22.375,114.625,28.92,2020,9,22
4918,1.7815917,E,20200922,22.375,114.875,29.01,2020,9,22
4919,1.8857676,F,20200922,22.375,115.125,29.08,2020,9,22
4920,1.0434368,A,20200923,22.125,114.625,28.89,2020,9,23
4921,0.8302128,B,20200923,22.125,114.875,28.97,2020,9,23
4922,0.58646804,C,20200923,22.125,115.125,29.05,2020,9,23
4923,1.9020385,D,20200923,22.375,114.625,28.83,2020,9,23
4924,1.8409272,E,20200923,22.375,114.875,28.91,2020,9,23
4925,1.78645,F,20200923,22.375,115.125,28.99,2020,9,23
4926,1.010725,A,20200924,22.125,114.625,28.779999,2020,9,24
4927,0.7960829,B,20200924,22.125,114.875,28.84,2020,9,24
4928,0.548097,C,20200924,22.125,115.125,28.97,2020,9,24
4929,1.8695495,D,20200924,22.375,114.625,28.64,2020,9,24
4930,1.783579,E,20200924,22.375,114.875,28.699999,2020,9,24
4931,1.702715,F,20200924,22.375,115.125,28.849998,2020,9,24
4932,1.0533324,A,20200925,22.125,114.625,28.619999,2020,9,25
4933,0.8298462,B,20200925,22.125,114.875,28.71,2020,9,25
4934,0.5540456,C,20200925,22.125,115.125,28.9,2020,9,25
4935,1.9362007,D,20200925,22.375,114.625,28.519999,2020,9,25
4936,1.8199569,E,20200925,22.375,114.875,28.58,2020,9,25
4937,1.7284907,F,20200925,22.375,115.125,28.769999,2020,9,25
4938,1.0942363,A,20200926,22.125,114.625,28.519999,2020,9,26
4939,0.85923356,B,20200926,22.125,114.875,28.58,2020,9,26
4940,0.558969,C,20200926,22.125,115.125,28.76,2020,9,26
4941,1.968358,D,20200926,22.375,114.625,28.43,2020,9,26
4942,1.8553015,E,20200926,22.375,114.875,28.5,2020,9,26
4943,1.7281384,F,20200926,22.375,115.125,28.66,2020,9,26
4944,0.94247663,A,20200927,22.125,114.625,28.51,2020,9,27
4945,0.7014167,B,20200927,22.125,114.875,28.599998,2020,9,27
4946,0.5619201,C,20200927,22.125,115.125,28.74,2020,9,27
4947,1.758854,D,20200927,22.375,114.625,28.42,2020,9,27
4948,1.6444008,E,20200927,22.375,114.875,28.5,2020,9,27
4949,1.7283578,F,20200927,22.375,115.125,28.619999,2020,9,27
4950,0.94308287,A,20200928,22.125,114.625,28.529999,2020,9,28
4951,0.72552603,B,20200928,22.125,114.875,28.51,2020,9,28
4952,0.57712466,C,20200928,22.125,115.125,28.5,2020,9,28
4953,1.7589014,D,20200928,22.375,114.625,28.42,2020,9,28
4954,1.6962904,E,20200928,22.375,114.875,28.39,2020,9,28
4955,1.7545478,F,20200928,22.375,115.125,28.34,2020,9,28
4956,0.93828213,A,20200929,22.125,114.625,28.64,2020,9,29
4957,0.7150624,B,20200929,22.125,114.875,28.57,2020,9,29
4958,0.57393277,C,20200929,22.125,115.125,28.439999,2020,9,29
4959,1.7483808,D,20200929,22.375,114.625,28.539999,2020,9,29
4960,1.6733712,E,20200929,22.375,114.875,28.43,2020,9,29
4961,1.68722,F,20200929,22.375,115.125,28.269999,2020,9,29
4962,0.9239927,A,20200930,22.125,114.625,28.64,2020,9,30
4963,0.74188805,B,20200930,22.125,114.875,28.56,2020,9,30
4964,0.61998934,C,20200930,22.125,115.125,28.42,2020,9,30
4965,1.7380848,D,20200930,22.375,114.625,28.55,2020,9,30
4966,1.6313733,E,20200930,22.375,114.875,28.43,2020,9,30
4967,1.6754833,F,20200930,22.375,115.125,28.24,2020,9,30
4968,0.93245476,A,20201001,22.125,114.625,28.16,2020,10,1
4969,0.7614846,B,20201001,22.125,114.875,28.24,2020,10,1
4970,0.61491585,C,20201001,22.125,115.125,28.21,2020,10,1
4971,1.8972287,D,20201001,22.375,114.625,28.189999,2020,10,1
4972,1.8934672,E,20201001,22.375,114.875,28.13,2020,10,1
4973,1.8871512,F,20201001,22.375,115.125,28.05,2020,10,1
4974,1.1013242,A,20201002,22.125,114.625,28.18,2020,10,2
4975,0.857393,B,20201002,22.125,114.875,28.18,2020,10,2
4976,0.6793447,C,20201002,22.125,115.125,28.109999,2020,10,2
4977,2.1509051,D,20201002,22.375,114.625,28.05,2020,10,2
4978,2.0605302,E,20201002,22.375,114.875,28.0,2020,10,2
4979,2.0453415,F,20201002,22.375,115.125,27.9,2020,10,2
4980,1.2679212,A,20201003,22.125,114.625,28.269999,2020,10,3
4981,0.9135071,B,20201003,22.125,114.875,28.289999,2020,10,3
4982,0.70081836,C,20201003,22.125,115.125,28.24,2020,10,3
4983,2.4496474,D,20201003,22.375,114.625,28.119999,2020,10,3
4984,2.1836665,E,20201003,22.375,114.875,28.029999,2020,10,3
4985,2.1403396,F,20201003,22.375,115.125,27.97,2020,10,3
4986,1.2975129,A,20201004,22.125,114.625,28.279999,2020,10,4
4987,0.9605858,B,20201004,22.125,114.875,28.269999,2020,10,4
4988,0.7251628,C,20201004,22.125,115.125,28.199999,2020,10,4
4989,2.647732,D,20201004,22.375,114.625,28.199999,2020,10,4
4990,2.451071,E,20201004,22.375,114.875,28.099998,2020,10,4
4991,2.4262168,F,20201004,22.375,115.125,27.99,2020,10,4
4992,1.2227441,A,20201005,22.125,114.625,28.24,2020,10,5
4993,0.9316959,B,20201005,22.125,114.875,28.21,2020,10,5
4994,0.68401724,C,20201005,22.125,115.125,28.15,2020,10,5
4995,2.5375662,D,20201005,22.375,114.625,28.14,2020,10,5
4996,2.3737,E,20201005,22.375,114.875,28.05,2020,10,5
4997,2.338558,F,20201005,22.375,115.125,27.97,2020,10,5
4998,1.1204368,A,20201006,22.125,114.625,28.25,2020,10,6
4999,0.8684253,B,20201006,22.125,114.875,28.23,2020,10,6
5000,0.6645868,C,20201006,22.125,115.125,28.18,2020,10,6
5001,2.3057544,D,20201006,22.375,114.625,28.14,2020,10,6
5002,2.1665778,E,20201006,22.375,114.875,28.06,2020,10,6
5003,2.1519468,F,20201006,22.375,115.125,27.99,2020,10,6
5004,1.1179652,A,20201007,22.125,114.625,27.48,2020,10,7
5005,0.85603416,B,20201007,22.125,114.875,27.31,2020,10,7
5006,0.64999425,C,20201007,22.125,115.125,27.17,2020,10,7
5007,2.2899332,D,20201007,22.375,114.625,27.48,2020,10,7
5008,2.1400647,E,20201007,22.375,114.875,27.269999,2020,10,7
5009,2.1422446,F,20201007,22.375,115.125,27.099998,2020,10,7
5010,1.2202942,A,20201008,22.125,114.625,27.189999,2020,10,8
5011,0.92219514,B,20201008,22.125,114.875,27.15,2020,10,8
5012,0.67849857,C,20201008,22.125,115.125,27.029999,2020,10,8
5013,2.5235453,D,20201008,22.375,114.625,27.18,2020,10,8
5014,2.335753,E,20201008,22.375,114.875,27.09,2020,10,8
5015,2.341971,F,20201008,22.375,115.125,26.96,2020,10,8
5016,1.4127358,A,20201009,22.125,114.625,27.14,2020,10,9
5017,1.0844642,B,20201009,22.125,114.875,27.109999,2020,10,9
5018,0.81679463,C,20201009,22.125,115.125,27.06,2020,10,9
5019,2.8297515,D,20201009,22.375,114.625,27.07,2020,10,9
5020,2.604351,E,20201009,22.375,114.875,26.96,2020,10,9
5021,2.5570207,F,20201009,22.375,115.125,26.869999,2020,10,9
5022,1.777723,A,20201015,22.125,114.625,26.71,2020,10,15
5023,1.3596873,B,20201015,22.125,114.875,26.619999,2020,10,15
5024,1.0832274,C,20201015,22.125,115.125,26.48,2020,10,15
5025,3.0988183,D,20201015,22.375,114.625,26.539999,2020,10,15
5026,2.7950332,E,20201015,22.375,114.875,26.349998,2020,10,15
5027,2.6428888,F,20201015,22.375,115.125,26.15,2020,10,15
5028,1.6160367,A,20201016,22.125,114.625,26.519999,2020,10,16
5029,1.3176193,B,20201016,22.125,114.875,26.439999,2020,10,16
5030,1.0521241,C,20201016,22.125,115.125,26.41,2020,10,16
5031,2.7913575,D,20201016,22.375,114.625,26.269999,2020,10,16
5032,2.6072047,E,20201016,22.375,114.875,26.039999,2020,10,16
5033,2.4520257,F,20201016,22.375,115.125,25.92,2020,10,16
5034,1.5964398,A,20201017,22.125,114.625,26.3,2020,10,17
5035,1.3306539,B,20201017,22.125,114.875,26.21,2020,10,17
5036,1.0777712,C,20201017,22.125,115.125,26.21,2020,10,17
5037,2.7071502,D,20201017,22.375,114.625,26.0,2020,10,17
5038,2.5550861,E,20201017,22.375,114.875,25.769999,2020,10,17
5039,2.4046445,F,20201017,22.375,115.125,25.699999,2020,10,17
5040,1.7000055,A,20201018,22.125,114.625,26.15,2020,10,18
5041,1.4080374,B,20201018,22.125,114.875,26.07,2020,10,18
5042,1.1491352,C,20201018,22.125,115.125,26.06,2020,10,18
5043,2.7134528,D,20201018,22.375,114.625,25.82,2020,10,18
5044,2.5561106,E,20201018,22.375,114.875,25.57,2020,10,18
5045,2.418627,F,20201018,22.375,115.125,25.529999,2020,10,18
5046,1.7650604,A,20201019,22.125,114.625,25.91,2020,10,19
5047,1.4537895,B,20201019,22.125,114.875,25.789999,2020,10,19
5048,1.1878464,C,20201019,22.125,115.125,25.859999,2020,10,19
5049,2.6997447,D,20201019,22.375,114.625,25.59,2020,10,19
5050,2.528726,E,20201019,22.375,114.875,25.31,2020,10,19
5051,2.3943584,F,20201019,22.375,115.125,25.23,2020,10,19
5052,1.7540525,A,20201020,22.125,114.625,25.779999,2020,10,20
5053,1.4103535,B,20201020,22.125,114.875,25.73,2020,10,20
5054,1.177951,C,20201020,22.125,115.125,25.75,2020,10,20
5055,2.535221,D,20201020,22.375,114.625,25.49,2020,10,20
5056,2.3247972,E,20201020,22.375,114.875,25.21,2020,10,20
5057,2.3682995,F,20201020,22.375,115.125,25.119999,2020,10,20
5058,1.6260384,A,20201021,22.125,114.625,26.09,2020,10,21
5059,1.3012506,B,20201021,22.125,114.875,25.99,2020,10,21
5060,1.0774848,C,20201021,22.125,115.125,26.019999,2020,10,21
5061,2.4467788,D,20201021,22.375,114.625,25.82,2020,10,21
5062,2.245306,E,20201021,22.375,114.875,25.519999,2020,10,21
5063,2.2730143,F,20201021,22.375,115.125,25.519999,2020,10,21
5064,1.5670114,A,20201022,22.125,114.625,26.13,2020,10,22
5065,1.2420672,B,20201022,22.125,114.875,26.109999,2020,10,22
5066,1.0259645,C,20201022,22.125,115.125,26.13,2020,10,22
5067,2.400243,D,20201022,22.375,114.625,25.84,2020,10,22
5068,2.1949317,E,20201022,22.375,114.875,25.63,2020,10,22
5069,2.2324908,F,20201022,22.375,115.125,25.56,2020,10,22
5070,1.5412291,A,20201023,22.125,114.625,26.16,2020,10,23
5071,1.2192788,B,20201023,22.125,114.875,26.15,2020,10,23
5072,1.0281428,C,20201023,22.125,115.125,26.16,2020,10,23
5073,2.3882942,D,20201023,22.375,114.625,25.75,2020,10,23
5074,2.1950495,E,20201023,22.375,114.875,25.619999,2020,10,23
5075,2.2594476,F,20201023,22.375,115.125,25.619999,2020,10,23
5076,1.5117105,A,20201024,22.125,114.625,25.369999,2020,10,24
5077,1.1932341,B,20201024,22.125,114.875,25.47,2020,10,24
5078,1.0075428,C,20201024,22.125,115.125,25.4,2020,10,24
5079,2.3590717,D,20201024,22.375,114.625,24.97,2020,10,24
5080,2.1679494,E,20201024,22.375,114.875,24.97,2020,10,24
5081,2.2653866,F,20201024,22.375,115.125,24.939999,2020,10,24
5082,1.5858012,A,20201025,22.125,114.625,24.93,2020,10,25
5083,1.2410895,B,20201025,22.125,114.875,25.25,2020,10,25
5084,1.0409427,C,20201025,22.125,115.125,25.35,2020,10,25
5085,2.4202113,D,20201025,22.375,114.625,24.72,2020,10,25
5086,2.1971917,E,20201025,22.375,114.875,24.88,2020,10,25
5087,2.3011851,F,20201025,22.375,115.125,24.949999,2020,10,25
5088,1.9038336,A,20201026,22.125,114.625,24.9,2020,10,26
5089,1.51328,B,20201026,22.125,114.875,25.199999,2020,10,26
5090,1.2459288,C,20201026,22.125,115.125,25.369999,2020,10,26
5091,2.8084345,D,20201026,22.375,114.625,24.689999,2020,10,26
5092,2.5353603,E,20201026,22.375,114.875,24.83,2020,10,26
5093,2.4833102,F,20201026,22.375,115.125,24.859999,2020,10,26
5094,1.933277,A,20201027,22.125,114.625,24.869999,2020,10,27
5095,1.4952135,B,20201027,22.125,114.875,25.14,2020,10,27
5096,1.2214688,C,20201027,22.125,115.125,25.25,2020,10,27
5097,2.9314032,D,20201027,22.375,114.625,24.529999,2020,10,27
5098,2.5851374,E,20201027,22.375,114.875,24.64,2020,10,27
5099,2.4907057,F,20201027,22.375,115.125,24.58,2020,10,27
5100,1.9176142,A,20201028,22.125,114.625,24.96,2020,10,28
5101,1.4629289,B,20201028,22.125,114.875,25.199999,2020,10,28
5102,1.1857941,C,20201028,22.125,115.125,25.32,2020,10,28
5103,2.9373329,D,20201028,22.375,114.625,24.63,2020,10,28
5104,2.5700078,E,20201028,22.375,114.875,24.67,2020,10,28
5105,2.4678104,F,20201028,22.375,115.125,24.63,2020,10,28
5106,2.1292055,A,20201029,22.125,114.625,24.66,2020,10,29
5107,1.5733643,B,20201029,22.125,114.875,24.92,2020,10,29
5108,1.2483306,C,20201029,22.125,115.125,25.07,2020,10,29
5109,3.3662,D,20201029,22.375,114.625,24.46,2020,10,29
5110,2.8890634,E,20201029,22.375,114.875,24.5,2020,10,29
5111,2.7490005,F,20201029,22.375,115.125,24.49,2020,10,29
5112,2.1739902,A,20201030,22.125,114.625,24.689999,2020,10,30
5113,1.573968,B,20201030,22.125,114.875,24.939999,2020,10,30
5114,1.2269609,C,20201030,22.125,115.125,25.09,2020,10,30
5115,3.3867748,D,20201030,22.375,114.625,24.519999,2020,10,30
5116,2.838367,E,20201030,22.375,114.875,24.58,2020,10,30
5117,2.6324587,F,20201030,22.375,115.125,24.519999,2020,10,30
5118,2.0945415,A,20201031,22.125,114.625,24.63,2020,10,31
5119,1.5913243,B,20201031,22.125,114.875,24.779999,2020,10,31
5120,1.250121,C,20201031,22.125,115.125,24.84,2020,10,31
5121,3.2951698,D,20201031,22.375,114.625,24.34,2020,10,31
5122,2.843293,E,20201031,22.375,114.875,24.34,2020,10,31
5123,2.6453533,F,20201031,22.375,115.125,24.16,2020,10,31
5124,2.1945999,A,20201101,22.125,114.625,24.6,2020,11,1
5125,1.7258787,B,20201101,22.125,114.875,24.779999,2020,11,1
5126,1.327118,C,20201101,22.125,115.125,24.91,2020,11,1
5127,3.160032,D,20201101,22.375,114.625,24.23,2020,11,1
5128,2.7423918,E,20201101,22.375,114.875,24.189999,2020,11,1
5129,2.4586067,F,20201101,22.375,115.125,24.15,2020,11,1
5130,2.0821195,A,20201102,22.125,114.625,24.48,2020,11,2
5131,1.5913299,B,20201102,22.125,114.875,24.72,2020,11,2
5132,1.17183,C,20201102,22.125,115.125,24.98,2020,11,2
5133,3.1285222,D,20201102,22.375,114.625,24.14,2020,11,2
5134,2.6857972,E,20201102,22.375,114.875,24.16,2020,11,2
5135,2.3726597,F,20201102,22.375,115.125,24.269999,2020,11,2
5136,1.9847295,A,20201103,22.125,114.625,24.05,2020,11,3
5137,1.5180689,B,20201103,22.125,114.875,24.269999,2020,11,3
5138,1.1212362,C,20201103,22.125,115.125,24.519999,2020,11,3
5139,2.9972413,D,20201103,22.375,114.625,23.51,2020,11,3
5140,2.5729246,E,20201103,22.375,114.875,23.49,2020,11,3
5141,2.2893097,F,20201103,22.375,115.125,23.66,2020,11,3
5142,1.9936004,A,20201104,22.125,114.625,23.58,2020,11,4
5143,1.5324992,B,20201104,22.125,114.875,23.76,2020,11,4
5144,1.1206632,C,20201104,22.125,115.125,24.09,2020,11,4
5145,2.9647872,D,20201104,22.375,114.625,22.93,2020,11,4
5146,2.542456,E,20201104,22.375,114.875,22.89,2020,11,4
5147,2.2519386,F,20201104,22.375,115.125,23.119999,2020,11,4
5148,2.079113,A,20201105,22.125,114.625,23.529999,2020,11,5
5149,1.5985229,B,20201105,22.125,114.875,23.67,2020,11,5
5150,1.1655855,C,20201105,22.125,115.125,23.92,2020,11,5
5151,2.9524996,D,20201105,22.375,114.625,22.869999,2020,11,5
5152,2.5179439,E,20201105,22.375,114.875,22.74,2020,11,5
5153,2.1978867,F,20201105,22.375,115.125,22.92,2020,11,5
5154,2.0700116,A,20201106,22.125,114.625,23.689999,2020,11,6
5155,1.5914212,B,20201106,22.125,114.875,23.74,2020,11,6
5156,1.1692066,C,20201106,22.125,115.125,23.92,2020,11,6
5157,2.906882,D,20201106,22.375,114.625,23.08,2020,11,6
5158,2.479264,E,20201106,22.375,114.875,22.869999,2020,11,6
5159,2.1740584,F,20201106,22.375,115.125,22.939999,2020,11,6
5160,2.089584,A,20201107,22.125,114.625,23.83,2020,11,7
5161,1.5777586,B,20201107,22.125,114.875,23.91,2020,11,7
5162,1.1762644,C,20201107,22.125,115.125,24.18,2020,11,7
5163,2.9598668,D,20201107,22.375,114.625,23.359999,2020,11,7
5164,2.5001855,E,20201107,22.375,114.875,23.199999,2020,11,7
5165,2.22588,F,20201107,22.375,115.125,23.23,2020,11,7
5166,2.0184643,A,20201108,22.125,114.625,24.109999,2020,11,8
5167,1.5304253,B,20201108,22.125,114.875,24.269999,2020,11,8
5168,1.1487546,C,20201108,22.125,115.125,24.609999,2020,11,8
5169,2.8668272,D,20201108,22.375,114.625,23.68,2020,11,8
5170,2.433463,E,20201108,22.375,114.875,23.58,2020,11,8
5171,2.1749427,F,20201108,22.375,115.125,23.699999,2020,11,8
5172,1.9557047,A,20201109,22.125,114.625,23.92,2020,11,9
5173,1.4842639,B,20201109,22.125,114.875,24.08,2020,11,9
5174,1.1114135,C,20201109,22.125,115.125,24.38,2020,11,9
5175,2.7602694,D,20201109,22.375,114.625,23.58,2020,11,9
5176,2.3420506,E,20201109,22.375,114.875,23.34,2020,11,9
5177,2.0878465,F,20201109,22.375,115.125,23.42,2020,11,9
5178,2.0295498,A,20201110,22.125,114.625,23.16,2020,11,10
5179,1.4860593,B,20201110,22.125,114.875,23.269999,2020,11,10
5180,1.1517942,C,20201110,22.125,115.125,23.439999,2020,11,10
5181,2.7383766,D,20201110,22.375,114.625,22.59,2020,11,10
5182,2.2508008,E,20201110,22.375,114.875,22.34,2020,11,10
5183,2.0705373,F,20201110,22.375,115.125,22.32,2020,11,10
5184,2.173565,A,20201111,22.125,114.625,22.98,2020,11,11
5185,1.6402972,B,20201111,22.125,114.875,22.99,2020,11,11
5186,1.3264092,C,20201111,22.125,115.125,23.08,2020,11,11
5187,2.9221244,D,20201111,22.375,114.625,22.21,2020,11,11
5188,2.4504597,E,20201111,22.375,114.875,21.84,2020,11,11
5189,2.296271,F,20201111,22.375,115.125,21.789999,2020,11,11
5190,2.1988106,A,20201112,22.125,114.625,22.73,2020,11,12
5191,1.6937209,B,20201112,22.125,114.875,22.65,2020,11,12
5192,1.343363,C,20201112,22.125,115.125,22.85,2020,11,12
5193,2.9922674,D,20201112,22.375,114.625,22.06,2020,11,12
5194,2.5539193,E,20201112,22.375,114.875,21.68,2020,11,12
5195,2.357365,F,20201112,22.375,115.125,21.71,2020,11,12
5196,2.2810197,A,20201113,22.125,114.625,22.73,2020,11,13
5197,1.7458941,B,20201113,22.125,114.875,22.63,2020,11,13
5198,1.4187696,C,20201113,22.125,115.125,22.789999,2020,11,13
5199,3.0805793,D,20201113,22.375,114.625,22.029999,2020,11,13
5200,2.6116095,E,20201113,22.375,114.875,21.67,2020,11,13
5201,2.44365,F,20201113,22.375,115.125,21.72,2020,11,13
5202,2.324442,A,20201114,22.125,114.625,22.72,2020,11,14
5203,1.7650708,B,20201114,22.125,114.875,22.65,2020,11,14
5204,1.4624015,C,20201114,22.125,115.125,22.81,2020,11,14
